55847,"2017-12-10 00:00:00",Southampton,Arsenal,8466,9825,"2017-12-09 00:00:00",4.0,3.75,1.95,4.0,3.6,1.91,3.8,3.4,2.0,3.75,3.5,1.95,3.85,3.79,2.01,3.8,3.6,1.91,4.2,3.8,1.93,4.0,3.7,1.95
55850,"2017-09-23 00:00:00",Everton,Bournemouth,8668,8678,"2017-09-23 00:00:00",1.65,4.0,5.75,1.65,3.75,5.5,1.65,3.8,5.3,1.67,3.75,5.2,1.72,3.92,5.43,1.67,3.6,5.5,1.74,3.85,5.37,1.67,4.0,5.75
55852,"2017-09-23 00:00:00",Burnley,Huddersfield,8191,9796,"2017-09-23 00:00:00",2.15,3.25,3.9,2.15,3.1,3.75,2.2,3.25,3.4,2.15,3.1,3.6,2.21,3.23,3.89,2.1,3.1,3.8,2.41,3.16,3.46,2.2,3.25,3.8
55855,"2018-02-24 00:00:00",Watford,Everton,9817,8668,"2018-02-24 00:00:00",2.25,3.39,3.5,2.2,3.2,3.5,2.35,3.3,3.05,2.15,3.2,3.4,2.23,3.42,3.57,2.2,3.3,3.3,2.47,3.24,3.26,2.25,3.3,3.6
55866,"2017-08-12 00:00:00","Crystal Palace",Huddersfield,9826,9796,"2017-08-12 00:00:00",1.83,3.6,5.0,1.8,3.5,4.75,1.85,3.5,4.3,1.8,3.4,4.6,1.83,3.58,5.11,1.8,3.3,5.0,1.79,3.56,5.51,1.83,3.6,5.0
55868,"2017-08-12 00:00:00",Chelsea,Burnley,8455,8191,"2017-08-12 00:00:00",1.25,6.5,15.0,1.22,6.5,12.5,1.22,6.2,13.5,1.25,5.75,15.0,1.26,6.3,15.25,1.25,5.5,13.0,1.33,5.4,12.25,1.25,6.25,15.0
55869,"2017-10-29 00:00:00",Brighton,Southampton,10204,8466,"2017-10-28 00:00:00",3.29,3.2,2.45,3.1,3.1,2.45,2.85,3.3,2.5,3.2,3.0,2.37,3.35,3.23,2.43,3.25,3.2,2.38,3.42,3.29,2.36,3.3,3.13,2.45
55870,"2017-10-28 00:00:00",Bournemouth,Chelsea,8678,8455,"2017-10-28 00:00:00",6.0,4.2,1.61,5.25,4.2,1.62,5.7,3.9,1.6,5.0,4.0,1.61,5.59,4.29,1.65,5.5,4.2,1.62,6.2,4.4,1.58,5.4,4.3,1.65
55874,"2017-12-23 00:00:00",Brighton,Watford,10204,9817,"2017-12-23 00:00:00",2.62,3.2,3.0,2.55,3.1,3.0,2.6,3.05,2.9,2.55,3.1,2.87,2.67,3.2,3.0,2.62,3.1,3.0,2.71,3.2,2.95,2.7,3.2,2.9
55878,"2017-12-23 00:00:00",Southampton,Huddersfield,8466,9796,"2017-12-23 00:00:00",1.61,3.89,6.5,1.6,3.8,6.25,1.65,3.8,5.3,1.57,3.75,6.5,1.59,4.03,7.0,1.62,3.75,6.5,1.67,3.9,6.1,1.6,4.0,7.0
55881,"2018-02-03 00:00:00",Arsenal,Everton,9825,8668,"2018-02-03 00:00:00",1.3,5.75,12.0,1.3,5.25,10.5,1.35,5.3,8.0,1.3,5.25,11.0,1.32,5.85,10.95,1.33,5.0,11.0,1.37,5.45,9.5,1.3,5.75,11.0
55882,"2018-02-05 00:00:00",Watford,Chelsea,9817,8455,"2018-02-05 00:00:00",6.25,4.0,1.61,6.0,4.0,1.57,5.5,4.0,1.6,5.5,3.8,1.6,6.15,4.05,1.64,6.0,4.0,1.62,6.95,4.5,1.53,6.0,4.0,1.62
55884,"2017-10-14 00:00:00",Watford,Arsenal,9817,9825,"2017-10-14 00:00:00",5.25,4.33,1.65,5.25,4.1,1.62,4.6,3.7,1.75,5.0,4.0,1.6,5.49,4.37,1.64,5.5,4.2,1.62,5.0,4.2,1.72,5.5,4.4,1.62
55888,"2017-10-15 00:00:00",Brighton,Everton,10204,8668,"2017-10-14 00:00:00",3.25,3.3,2.4,3.2,3.2,2.35,2.95,3.3,2.4,3.2,3.0,2.4,3.22,3.18,2.53,3.25,3.2,2.38,3.24,3.15,2.57,3.3,3.1,2.5
55889,"2017-12-30 00:00:00",Bournemouth,Everton,8678,8668,"2017-12-30 00:00:00",2.37,3.29,3.29,2.35,3.2,3.2,2.45,3.3,2.9,2.3,3.2,3.2,2.33,3.38,3.39,2.4,3.2,3.0,2.36,3.13,3.6,2.38,3.3,3.3
55894,"2018-05-13 00:00:00",Huddersfield,Arsenal,9796,9825,"2018-05-13 00:00:00",6.0,4.33,1.6,5.5,4.33,1.57,5.0,4.0,1.65,5.25,4.2,1.57,5.88,4.48,1.58,5.5,4.2,1.6,5.7,4.74,1.56,6.0,4.4,1.57
55896,"2018-05-13 00:00:00",Liverpool,Brighton,8650,10204,"2018-05-13 00:00:00",1.19,8.0,15.0,1.16,8.0,16.5,1.15,7.5,18.0,1.18,7.0,13.0,1.21,7.65,15.44,1.2,6.5,17.0,1.22,7.12,14.03,1.17,8.0,19.0
55898,"2018-05-13 00:00:00",Burnley,Bournemouth,8191,8678,"2018-05-13 00:00:00",2.14,3.5,3.6,2.15,3.4,3.4,2.1,3.2,3.7,2.2,3.4,3.25,2.21,3.57,3.41,2.2,3.3,3.5,2.35,3.52,3.16,2.2,3.5,3.4
55900,"2018-04-28 00:00:00",Huddersfield,Everton,9796,8668,"2018-04-28 00:00:00",2.62,3.1,3.1,2.6,3.0,3.0,2.6,3.0,2.95,2.5,3.0,3.0,2.63,3.1,3.15,2.62,3.1,2.9,2.77,3.06,3.01,2.6,3.1,3.13
55901,"2018-04-28 00:00:00",Burnley,Brighton,8191,10204,"2018-04-28 00:00:00",2.25,3.2,3.7,2.15,3.1,3.8,2.1,3.2,3.7,2.2,3.0,3.5,2.28,3.2,3.71,2.2,3.1,3.75,2.32,3.18,3.63,2.25,3.2,3.75
55907,"2018-04-19 00:00:00",Burnley,Chelsea,8191,8455,"2018-04-18 00:00:00",4.0,3.39,1.9,4.1,3.5,1.91,3.8,3.4,2.0,4.33,3.3,1.86,4.64,3.55,1.91,4.33,3.4,1.91,4.58,3.59,1.91,4.75,3.5,1.87
55910,"2018-03-10 00:00:00",Everton,Brighton,8668,10204,"2018-03-10 00:00:00",2.2,3.2,3.89,2.2,3.1,3.7,2.1,3.2,3.75,2.15,3.1,3.6,2.22,3.24,3.83,2.2,3.1,3.75,2.25,3.32,3.64,2.2,3.25,3.8
55912,"2018-03-10 00:00:00",Chelsea,"Crystal Palace",8455,9826,"2018-03-10 00:00:00",1.3,5.75,12.0,1.3,5.5,10.5,1.33,5.3,8.7,1.28,5.25,11.0,1.3,6.0,11.65,1.3,5.5,11.0,1.29,5.85,13.0,1.29,5.75,13.0
55913,"2018-03-11 00:00:00",Arsenal,Watford,9825,9817,"2018-03-10 00:00:00",1.44,5.0,7.5,1.5,4.4,6.25,1.5,4.2,6.5,1.44,4.5,6.5,1.48,4.81,7.4,1.5,4.33,7.0,1.52,4.55,7.0,1.45,5.0,7.0
55923,"2018-01-20 00:00:00",Arsenal,"Crystal Palace",9825,9826,"2018-01-20 00:00:00",1.5,4.75,7.0,1.5,4.4,6.25,1.5,4.2,6.5,1.5,4.33,6.5,1.49,4.73,7.19,1.5,4.33,7.0,1.44,4.97,7.85,1.5,4.6,7.0
55925,"2018-01-14 00:00:00",Bournemouth,Arsenal,8678,9825,"2018-01-13 00:00:00",4.75,4.2,1.75,4.75,3.9,1.72,4.8,3.9,1.7,4.33,4.0,1.73,4.63,4.22,1.76,4.5,4.0,1.75,3.81,3.61,2.08,4.6,4.2,1.75
55929,"2017-09-09 00:00:00",Arsenal,Bournemouth,9825,8678,"2017-09-09 00:00:00",1.36,5.5,9.0,1.36,5.25,8.0,1.33,5.5,8.5,1.36,5.0,8.0,1.39,5.59,8.29,1.36,5.0,8.0,1.31,6.4,10.0,1.36,5.5,9.0
55930,"2017-09-10 00:00:00",Burnley,"Crystal Palace",8191,9826,"2017-09-09 00:00:00",2.3,3.25,3.5,2.3,3.2,3.3,2.5,3.3,2.85,2.3,3.1,3.3,2.36,3.23,3.48,2.38,3.1,3.2,2.2,3.36,3.73,2.38,3.2,3.4
55935,"2017-12-02 00:00:00",Everton,Huddersfield,8668,9796,"2017-12-02 00:00:00",1.72,3.79,5.5,1.7,3.7,5.25,1.7,3.7,5.0,1.7,3.5,5.2,1.72,3.82,5.63,1.73,3.5,5.5,1.86,3.52,5.01,1.67,3.8,6.0
55936,"2017-12-03 00:00:00",Bournemouth,Southampton,8678,8466,"2017-12-02 00:00:00",2.89,3.25,2.39,2.95,3.1,2.55,2.7,3.2,2.7,3.0,3.1,2.45,3.16,3.22,2.54,3.0,3.1,2.6,3.62,3.29,2.27,3.1,3.25,2.5
55937,"2017-12-02 00:00:00",Brighton,Liverpool,10204,8650,"2017-12-02 00:00:00",7.5,4.5,1.5,6.25,4.5,1.5,6.5,4.2,1.5,7.0,4.2,1.5,7.58,4.55,1.5,6.5,4.5,1.5,7.25,4.39,1.53,7.5,4.5,1.5
55940,"2017-08-27 00:00:00",Liverpool,Arsenal,8650,9825,"2017-08-27 00:00:00",2.15,3.7,3.5,2.15,3.4,3.4,2.1,3.4,3.5,2.1,3.6,3.2,2.16,3.72,3.46,2.2,3.25,3.4,2.21,3.67,3.25,2.2,3.7,3.3
55942,"2017-08-27 00:00:00",Chelsea,Everton,8455,8668,"2017-08-26 00:00:00",1.45,4.5,8.5,1.42,4.6,8.0,1.45,4.5,7.0,1.44,4.2,7.5,1.47,4.55,8.45,1.44,4.2,8.0,1.53,4.35,7.4,1.45,4.5,8.0
55946,"2017-11-18 00:00:00",Bournemouth,Huddersfield,8678,9796,"2017-11-18 00:00:00",1.83,3.5,5.25,1.83,3.4,4.75,2.0,3.4,3.8,1.8,3.4,4.75,1.84,3.49,5.23,1.85,3.3,5.0,1.81,3.66,5.16,1.83,3.6,5.0
55952,"2017-08-19 00:00:00",Bournemouth,Watford,8678,9817,"2017-08-19 00:00:00",2.0,3.6,4.0,1.95,3.5,4.0,1.9,3.5,4.1,1.95,3.5,3.8,1.98,3.63,4.16,1.95,3.4,4.0,2.1,3.52,3.84,2.0,3.6,4.0
55954,"2017-11-26 00:00:00",Southampton,Everton,8466,8668,"2017-11-25 00:00:00",1.9,3.39,4.75,1.83,3.5,4.6,2.0,3.4,3.8,1.83,3.3,4.6,1.88,3.49,4.98,1.91,3.3,4.5,1.81,3.72,5.0,1.83,3.5,5.2
55955,"2017-11-26 00:00:00",Burnley,Arsenal,8191,9825,"2017-11-26 00:00:00",6.5,4.5,1.53,5.75,4.4,1.55,5.7,3.9,1.6,5.75,4.0,1.57,5.89,4.47,1.6,6.0,4.2,1.57,6.25,4.2,1.61,6.25,4.33,1.57
55958,"2017-11-25 00:00:00",Liverpool,Chelsea,8650,8455,"2017-11-25 00:00:00",2.14,3.6,3.5,2.15,3.5,3.3,2.2,3.3,3.4,2.05,3.6,3.3,2.12,3.68,3.62,2.15,3.3,3.6,2.21,3.59,3.45,2.15,3.6,3.5
55961,"2017-09-17 00:00:00",Chelsea,Arsenal,8455,9825,"2017-09-16 00:00:00",1.8,4.0,4.5,1.75,4.0,4.4,1.85,3.5,4.3,1.75,3.8,4.25,1.81,4.02,4.57,1.8,3.5,4.5,1.77,3.99,4.88,1.8,4.0,4.5
55962,"2017-09-16 00:00:00",Liverpool,Burnley,8650,8191,"2017-09-16 00:00:00",1.29,6.0,13.0,1.26,5.75,12.0,1.3,5.5,9.5,1.25,5.75,12.0,1.27,6.3,13.45,1.29,5.0,12.0,1.26,6.6,13.0,1.25,6.0,13.0
55967,"2017-11-29 00:00:00",Bournemouth,Burnley,8678,8191,"2017-11-28 00:00:00",2.0,3.39,4.33,2.0,3.3,4.1,2.1,3.3,3.6,1.95,3.25,4.0,2.0,3.39,4.47,1.95,3.4,4.2,2.21,3.22,3.88,2.0,3.4,4.33
55968,"2017-11-29 00:00:00",Arsenal,Huddersfield,9825,9796,"2017-11-28 00:00:00",1.19,7.5,17.0,1.18,7.0,17.0,1.2,6.5,15.0,1.2,6.5,15.0,1.23,7.23,14.43,1.2,7.0,15.0,1.18,8.3,18.5,1.2,7.0,19.0
55969,"2018-01-01 00:00:00",Brighton,Bournemouth,10204,8678,"2018-01-01 00:00:00",2.37,3.2,3.39,2.35,3.1,3.3,2.3,3.15,3.3,2.35,3.0,3.25,2.46,3.11,3.44,2.4,3.1,3.3,2.47,3.05,3.48,2.45,3.13,3.4
55970,"2018-01-03 00:00:00",Arsenal,Chelsea,9825,8455,"2018-01-02 00:00:00",2.6,3.39,2.6,2.7,3.4,2.6,2.6,3.3,2.75,2.62,3.5,2.5,2.8,3.51,2.64,2.7,3.3,2.7,3.32,3.42,2.34,2.75,3.5,2.63
55972,"2018-01-02 00:00:00",Southampton,"Crystal Palace",8466,9826,"2018-01-01 00:00:00",1.9,3.39,4.0,1.91,3.5,4.1,2.1,3.4,3.5,1.91,3.4,4.2,2.05,3.43,4.16,1.95,3.4,4.2,2.07,3.37,4.16,2.0,3.5,4.0
55977,"2018-01-31 00:00:00",Chelsea,Bournemouth,8455,8678,"2018-01-31 00:00:00",1.28,6.5,11.0,1.26,6.0,11.0,1.27,5.8,10.5,1.28,5.5,11.0,1.3,6.14,11.24,1.29,6.0,11.0,1.37,5.25,10.11,1.29,6.0,12.0
55980,"2017-04-08 00:00:00",Middlesbrough,Burnley,8549,8191,"2017-04-08 00:00:00",2.45,3.1,3.4,2.4,3.1,3.2,2.5,3.3,2.85,2.38,3.0,3.25,2.42,3.15,3.45,2.4,3.0,3.2,2.64,3.04,3.2,2.45,3.13,3.4
55982,"2017-04-08 00:00:00",Bournemouth,Chelsea,8678,8455,"2017-04-08 00:00:00",6.5,4.0,1.6,6.25,4.1,1.55,6.2,4.0,1.55,5.75,4.0,1.57,6.35,4.26,1.59,6.0,3.6,1.62,6.85,4.5,1.53,6.5,4.2,1.57
55984,"2017-04-29 00:00:00","Crystal Palace",Burnley,9826,8191,"2017-04-29 00:00:00",1.75,3.5,4.75,1.75,3.5,4.75,1.8,3.6,4.5,1.83,3.6,4.6,1.8,3.63,5.02,1.83,3.5,4.4,1.86,3.44,5.18,1.8,3.6,5.0
55988,"2017-04-29 00:00:00",Sunderland,Bournemouth,8472,8678,"2017-04-26 00:00:00",3.0,3.4,2.3,2.8,3.5,2.35,3.05,3.4,2.3,3.0,3.5,2.4,3.02,3.6,2.37,2.9,3.4,2.38,3.33,3.68,2.23,3.0,3.6,2.45
55989,"2017-04-23 00:00:00",Liverpool,"Crystal Palace",8650,9826,"2017-04-23 00:00:00",1.5,4.75,7.0,1.48,4.33,7.0,1.45,4.4,7.2,1.48,4.5,6.5,1.5,4.91,6.63,1.5,4.0,7.0,1.5,4.5,7.6,1.45,4.75,7.5
55994,"2017-04-25 00:00:00",Chelsea,Southampton,8455,8466,"2017-04-25 00:00:00",1.45,4.6,8.5,1.42,4.5,8.0,1.45,4.4,7.2,1.4,4.33,7.5,1.44,4.72,8.66,1.44,4.33,8.0,1.46,4.8,7.88,1.45,4.6,8.0
55995,"2017-05-16 00:00:00",Arsenal,Sunderland,9825,8472,"2017-05-14 00:00:00",1.09,13.0,29.0,1.09,11.0,23.0,1.12,9.0,20.0,1.1,9.5,29.0,1.1,13.62,28.49,1.1,9.0,26.0,1.12,12.0,23.5,1.11,11.5,26.0
55996,"2017-04-22 00:00:00",Bournemouth,Middlesbrough,8678,8549,"2017-04-22 00:00:00",1.85,3.75,4.5,1.87,3.6,4.25,1.85,3.6,4.2,1.85,3.6,4.0,1.93,3.79,4.24,1.83,3.4,4.5,1.9,3.76,4.37,1.87,3.75,4.5
55998,"2017-04-15 00:00:00",Everton,Burnley,8668,8191,"2017-04-15 00:00:00",1.4,4.5,8.0,1.45,4.25,6.75,1.45,4.5,7.0,1.4,4.33,8.0,1.43,4.82,8.67,1.44,4.33,7.5,1.52,4.25,7.9,1.45,4.6,8.5
56004,"2017-01-03 00:00:00",Bournemouth,Arsenal,8678,9825,"2017-01-02 00:00:00",4.33,3.4,1.85,4.4,3.7,1.8,4.5,3.6,1.8,4.2,3.75,1.8,4.52,3.87,1.85,5.0,3.4,1.83,5.45,4.3,1.65,4.6,3.8,1.83
56007,"2016-12-26 00:00:00",Burnley,Middlesbrough,8191,8549,"2016-12-26 00:00:00",2.9,3.1,2.6,2.85,3.1,2.55,2.75,3.2,2.65,2.9,3.0,2.5,3.06,3.18,2.64,3.0,3.1,2.62,2.97,3.18,2.71,3.0,3.1,2.7
56020,"2016-10-22 00:00:00",Burnley,Everton,8191,8668,"2016-10-22 00:00:00",6.0,3.8,1.67,6.0,3.8,1.62,4.8,3.6,1.75,6.0,3.75,1.67,6.05,3.87,1.68,6.0,3.6,1.67,5.9,3.73,1.71,6.25,3.8,1.67
56021,"2016-10-22 00:00:00",Arsenal,Middlesbrough,9825,8549,"2016-10-22 00:00:00",1.25,6.5,15.0,1.25,6.0,12.0,1.25,6.0,11.0,1.25,6.0,13.0,1.27,6.28,13.55,1.25,6.0,13.0,1.27,6.3,13.0,1.22,6.25,12.0
56026,"2016-11-06 00:00:00",Liverpool,Watford,8650,9817,"2016-11-05 00:00:00",1.29,6.0,12.0,1.26,6.0,11.0,1.3,5.5,9.5,1.29,6.0,11.0,1.29,6.19,11.8,1.3,5.0,13.0,1.29,6.3,11.95,1.29,6.25,13.0
56030,"2016-10-02 00:00:00",Burnley,Arsenal,8191,9825,"2016-10-02 00:00:00",9.0,5.0,1.4,8.5,5.0,1.36,7.5,4.8,1.4,9.0,4.75,1.4,10.17,5.13,1.38,9.5,4.5,1.4,9.5,5.38,1.37,10.0,5.0,1.36
56033,"2017-03-18 00:00:00","Crystal Palace",Watford,9826,9817,"2017-03-18 00:00:00",1.91,3.5,4.75,1.9,3.5,4.2,2.0,3.4,3.8,1.91,3.3,4.33,1.94,3.45,4.63,1.91,3.4,4.5,1.94,3.43,4.67,1.95,3.5,4.5
56042,"2016-09-24 00:00:00",Bournemouth,Everton,8678,8668,"2016-09-24 00:00:00",3.6,3.5,2.15,3.6,3.4,2.1,3.5,3.4,2.1,3.6,3.4,2.15,3.79,3.57,2.1,3.6,3.4,2.15,3.33,3.46,2.32,3.6,3.5,2.15
56043,"2016-09-24 00:00:00",Arsenal,Chelsea,9825,8455,"2016-09-24 00:00:00",2.4,3.5,3.1,2.4,3.4,3.1,2.35,3.3,3.05,2.4,3.4,3.1,2.35,3.53,3.21,2.4,3.2,3.2,2.48,3.49,3.02,2.38,3.6,3.13
56045,"2016-09-26 00:00:00",Burnley,Watford,8191,9817,"2016-09-26 00:00:00",2.9,3.2,2.7,2.9,3.2,2.65,2.65,3.3,2.65,2.9,3.2,2.62,3.09,3.21,2.59,2.75,3.25,2.7,3.4,3.23,2.4,3.0,3.2,2.6
56047,"2017-05-15 00:00:00",Chelsea,Watford,8455,9817,"2017-05-13 00:00:00",1.25,6.75,13.0,1.25,6.5,10.0,1.33,5.5,8.0,1.25,6.5,13.0,1.25,6.85,13.5,1.25,6.0,11.0,1.29,6.56,10.5,1.22,6.5,13.0
56051,"2016-12-19 00:00:00",Everton,Liverpool,8668,8650,"2016-12-19 00:00:00",4.2,3.6,1.95,4.1,3.6,1.9,3.8,3.4,2.0,4.0,3.6,1.95,4.27,3.85,1.9,4.2,3.5,1.95,3.99,3.4,2.1,4.2,3.75,1.9
56054,"2016-12-18 00:00:00",Bournemouth,Southampton,8678,8466,"2016-12-17 00:00:00",3.0,3.3,2.6,2.85,3.25,2.55,2.65,3.3,2.65,2.9,3.2,2.62,2.95,3.23,2.69,2.9,3.2,2.62,2.97,3.26,2.65,2.9,3.3,2.63
56058,"2016-08-14 00:00:00",Arsenal,Liverpool,9825,8650,"2016-08-14 00:00:00",2.4,3.5,3.1,2.35,3.3,2.9,2.3,3.3,2.9,2.38,3.4,3.1,2.41,3.53,3.1,2.5,3.1,3.0,2.8,3.44,2.68,2.4,3.5,3.1
56061,"2016-10-29 00:00:00","Crystal Palace",Liverpool,9826,8650,"2016-10-29 00:00:00",5.25,4.0,1.7,5.0,4.0,1.72,4.8,3.6,1.75,4.75,4.0,1.75,4.9,3.92,1.78,5.0,3.8,1.75,4.8,4.08,1.76,5.0,3.9,1.75
56064,"2016-10-30 00:00:00",Southampton,Chelsea,8466,8455,"2016-10-30 00:00:00",3.2,3.4,2.4,3.1,3.4,2.4,3.3,3.35,2.2,3.0,3.4,2.45,3.2,3.37,2.43,3.2,3.2,2.4,3.24,3.39,2.4,3.1,3.3,2.45
56069,"2016-12-31 00:00:00",Burnley,Sunderland,8191,8472,"2016-12-31 00:00:00",2.4,3.25,3.3,2.35,3.2,3.2,2.4,3.3,2.95,2.38,3.2,3.25,2.38,3.26,3.41,2.4,3.2,3.2,2.33,3.36,3.41,2.4,3.3,3.3
56070,"2017-01-01 00:00:00",Arsenal,"Crystal Palace",9825,9826,"2017-01-01 00:00:00",1.29,5.5,9.5,1.3,5.5,9.75,1.3,5.5,9.5,1.33,5.5,9.0,1.34,5.6,10.4,1.33,5.5,9.0,1.37,5.5,9.2,1.33,5.5,10.5
56077,"2016-10-16 00:00:00",Southampton,Burnley,8466,8191,"2016-10-16 00:00:00",1.4,4.8,9.5,1.4,4.5,9.0,1.4,4.8,7.5,1.4,4.75,9.0,1.39,4.89,10.41,1.4,4.5,10.0,1.35,5.3,10.85,1.36,4.8,10.5
56078,"2016-10-16 00:00:00",Middlesbrough,Watford,8549,9817,"2016-10-15 00:00:00",2.25,3.3,3.6,2.2,3.1,3.6,2.3,3.3,3.15,2.2,3.25,3.6,2.33,3.27,3.51,2.3,3.1,3.6,2.26,3.27,3.67,2.3,3.2,3.6
56082,"2017-01-14 00:00:00",Burnley,Southampton,8191,8466,"2017-01-14 00:00:00",3.6,3.4,2.2,3.5,3.25,2.2,3.2,3.35,2.25,3.4,3.25,2.25,3.75,3.35,2.2,3.5,3.2,2.25,4.33,3.45,2.0,3.5,3.3,2.2
56086,"2017-05-21 00:00:00",Chelsea,Sunderland,8455,8472,"2017-05-21 00:00:00",1.14,9.0,23.0,1.15,8.25,16.5,1.2,6.5,15.0,1.13,7.5,17.0,1.16,9.01,21.02,1.15,7.5,17.0,1.12,11.5,25.5,1.13,9.0,26.0
56088,"2017-05-21 00:00:00",Arsenal,Everton,9825,8668,"2017-05-21 00:00:00",1.45,5.0,7.5,1.42,4.6,7.5,1.45,4.5,7.0,1.36,4.8,7.0,1.42,5.29,7.75,1.4,5.0,7.0,1.38,6.05,7.57,1.36,5.2,8.0
56096,"2017-04-05 00:00:00",Southampton,"Crystal Palace",8466,9826,"2017-04-04 00:00:00",1.83,3.7,4.75,1.8,3.5,4.75,1.8,3.6,4.5,1.8,3.5,4.5,1.84,3.7,4.86,1.83,3.5,4.8,1.86,3.61,4.84,1.85,3.6,4.8
56101,"2017-04-01 00:00:00",Chelsea,"Crystal Palace",8455,9826,"2017-04-01 00:00:00",1.3,5.75,12.0,1.26,5.75,11.5,1.25,6.0,11.0,1.29,5.25,12.0,1.3,5.9,12.0,1.29,5.5,12.0,1.36,5.25,10.8,1.29,5.75,13.0
56104,"2017-05-13 00:00:00",Middlesbrough,Southampton,8549,8466,"2017-05-13 00:00:00",4.0,3.6,2.0,3.8,3.5,2.0,4.1,3.5,1.9,3.8,3.3,2.0,3.91,3.68,2.03,3.6,3.4,2.05,3.92,3.42,2.12,4.0,3.5,2.05
56110,"2017-02-04 00:00:00",Everton,Bournemouth,8668,8678,"2017-02-04 00:00:00",1.7,4.0,5.25,1.7,3.8,5.0,1.7,3.7,5.0,1.7,3.9,5.2,1.74,4.0,5.14,1.73,3.6,5.5,1.7,4.03,5.41,1.7,4.0,5.4
56113,"2017-02-04 00:00:00","Crystal Palace",Sunderland,9826,8472,"2017-02-04 00:00:00",1.7,3.9,5.5,1.67,3.8,5.25,1.75,3.6,4.8,1.7,3.7,5.5,1.73,3.91,5.37,1.67,3.8,5.5,1.7,3.82,5.81,1.7,3.8,5.75
56116,"2017-01-31 00:00:00",Arsenal,Watford,9825,9817,"2017-01-31 00:00:00",1.22,7.0,15.0,1.22,6.5,13.0,1.22,6.5,12.5,1.22,6.5,13.0,1.24,6.92,14.64,1.25,6.0,13.0,1.23,7.28,14.2,1.22,7.0,15.0
56118,"2017-01-31 00:00:00",Liverpool,Chelsea,8650,8455,"2017-01-31 00:00:00",2.65,3.25,2.9,2.6,3.3,2.9,2.6,3.2,2.8,2.6,3.25,2.9,2.63,3.33,2.95,2.6,3.2,3.0,2.58,3.2,3.12,2.63,3.3,2.88
56119,"2016-09-12 00:00:00",Sunderland,Everton,8472,8668,"2016-09-12 00:00:00",3.8,3.5,2.1,3.8,3.5,2.1,3.3,3.3,2.1,3.8,3.4,2.1,3.75,3.6,2.1,3.75,3.2,2.1,3.67,3.51,2.16,3.7,3.4,2.15
56121,"2016-09-10 00:00:00",Arsenal,Southampton,9825,8466,"2016-09-10 00:00:00",1.57,4.2,6.5,1.55,4.2,6.0,1.55,3.9,5.6,1.57,4.2,6.5,1.6,4.35,6.15,1.62,3.5,6.5,1.63,4.17,6.05,1.57,4.33,6.5
56128,"2016-12-11 00:00:00",Southampton,Middlesbrough,8466,8549,"2016-12-10 00:00:00",1.7,3.7,6.0,1.65,3.7,5.75,1.7,3.7,5.0,1.67,3.75,6.0,1.68,3.68,6.42,1.73,3.4,6.0,1.63,3.76,7.2,1.7,3.6,6.25
56132,"2016-08-27 00:00:00","Crystal Palace",Bournemouth,9826,8678,"2016-08-27 00:00:00",2.3,3.2,3.3,2.35,3.2,3.2,2.4,3.3,2.75,2.38,3.25,3.25,2.33,3.38,3.39,2.38,3.2,3.1,2.23,3.36,3.64,2.38,3.3,3.4
56133,"2016-08-27 00:00:00",Chelsea,Burnley,8455,8191,"2016-08-27 00:00:00",1.25,5.5,15.0,1.25,6.0,12.0,1.25,5.5,10.3,1.29,5.5,13.0,1.26,6.35,14.35,1.29,5.0,12.0,1.25,6.6,15.24,1.25,6.0,15.0
56136,"2016-11-20 00:00:00",Middlesbrough,Chelsea,8549,8455,"2016-11-19 00:00:00",7.0,4.0,1.57,6.25,4.1,1.55,6.5,4.2,1.5,6.5,4.1,1.57,6.83,4.28,1.56,6.5,4.0,1.57,6.95,4.66,1.51,6.5,4.2,1.57
56141,"2016-08-21 00:00:00",Sunderland,Middlesbrough,8472,8549,"2016-08-20 00:00:00",2.55,3.2,3.1,2.5,3.1,3.1,2.3,3.2,3.0,2.5,3.2,3.1,2.61,3.22,3.06,2.6,3.2,2.75,2.79,3.1,2.94,2.63,3.13,3.1
56144,"2016-11-27 00:00:00",Southampton,Everton,8466,8668,"2016-11-27 00:00:00",2.2,3.4,3.6,2.1,3.3,3.7,2.1,3.4,3.5,2.15,3.4,3.6,2.19,3.35,3.78,2.2,3.2,3.6,2.15,3.47,3.74,2.2,3.3,3.7
56148,"2016-11-27 00:00:00",Arsenal,Bournemouth,9825,8678,"2016-11-26 00:00:00",1.4,5.0,9.0,1.42,4.75,7.5,1.35,5.3,8.0,1.4,5.0,8.0,1.43,5.04,8.05,1.4,4.8,8.5,1.34,5.64,10.1,1.44,5.0,8.0
56150,"2016-09-17 00:00:00",Everton,Middlesbrough,8668,8549,"2016-09-17 00:00:00",1.67,3.8,6.0,1.65,3.8,5.5,1.7,3.7,5.0,1.65,3.8,6.0,1.65,3.99,6.19,1.7,3.2,6.0,1.65,3.89,6.35,1.65,4.0,6.0
56155,"2016-12-04 00:00:00",Bournemouth,Liverpool,8678,8650,"2016-12-03 00:00:00",5.0,4.0,1.75,5.0,3.8,1.7,4.8,3.6,1.75,4.6,4.0,1.75,4.63,4.01,1.8,4.8,3.8,1.75,5.02,4.05,1.74,4.6,4.0,1.8
